央视频道,#genre#
陕西卫视,http://223.110.241.206:6610/gitv/live1/G_SHANXI/G_SHANXI#http://117.136.154.98/PLTV/88888888/224/3221225821/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225542/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225629/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000029/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226322/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226326/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226331/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226457/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001062/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001263/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001268/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001539/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001559/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001569/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001870/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001971/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/sxtv.m3u8#rtmp://58.200.131.2:1935/livetv/sxtv#http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8
宁夏卫视,http://223.110.241.206:6610/gitv/live1/G_NINGXIA/G_NINGXIA#http://117.136.154.98/PLTV/88888888/224/3221225825/index.m3u8#http://117.136.154.68/PLTV/88888888/224/3221225577/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225638/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000043/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225730/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001061/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/nxtv.m3u8#rtmp://58.200.131.2:1935/livetv/nxtv#https://hhytv.ningxiahuangheyun.com/live/nxws1M.m3u8 
河南卫视,http://223.110.241.206:6610/gitv/live1/HENAN/HENAN#http://117.136.154.98/PLTV/88888888/224/3221225628/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225801/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000037/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225716/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001056/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/hnhd.m3u8#http://ivi.bupt.edu.cn/hls/hntv.m3u8#rtmp://58.200.131.2:1935/livetv/hntv
安徽卫视,http://223.110.241.206:6610/gitv/live1/G_ANHUI-CQ/G_ANHUI-CQ#http://223.110.241.206:6610/gitv/live1/AHWS/AHWS#http://117.136.154.68/PLTV/88888888/224/3221225533/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225676/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225615/index.m3u8#http://223.110.245.147/ott.js.chinamobile.com/PLTV/3/224/3221225634/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000328/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000020/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225773/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225847/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225638/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001346/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001298/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001051/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001283/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/ahhd.m3u8#http://ivi.bupt.edu.cn/hls/ahtv.m3u8#rtmp://58.200.131.2:1935/livetv/ahhd#rtmp://58.200.131.2:1935/livetv/ahtv
贵州卫视,http://223.110.241.206:6610/gitv/live1/G_GUIZHOU/G_GUIZHOU#http://117.136.154.98/PLTV/88888888/224/3221225807/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225529/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225617/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000329/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000041/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225610/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001048/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/gzhd.m3u8#http://ivi.bupt.edu.cn/hls/gztv.m3u8#rtmp://58.200.131.2:1935/livetv/gztv#rtsp://183.252.166.199:554/PLTV/88888888/224/3221226126/10000100000000060000000002434541_0.smil
广西卫视,http://223.110.241.206:6610/gitv/live1/GXWS/GXWS#http://117.136.154.86/PLTV/88888888/224/3221225528/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225819/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225623/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000038/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225594/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001054/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/gxhd.m3u8#http://ivi.bupt.edu.cn/hls/gxtv.m3u8#rtmp://58.200.131.2:1935/livetv/gxtv#http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8
山西卫视,http://223.110.241.206:6610/gitv/live1/SXWS/SXWS#http://117.136.154.98/PLTV/88888888/224/3221225816/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225530/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225635/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000032/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225738/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001038/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/sxrtv.m3u8#rtmp://58.200.131.2:1935/livetv/sxrtv
四川卫视,http://223.110.241.206:6610/gitv/live1/SCWS/SCWS#http://117.136.154.98/PLTV/88888888/224/3221225794/index.m3u8#http://117.136.154.68/PLTV/88888888/224/3221225525/index.m3u8#http://117.136.154.68/PLTV/88888888/224/3221225618/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000348/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000033/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225704/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001036/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/schd.m3u8#http://ivi.bupt.edu.cn/hls/sctv.m3u8#rtmp://58.200.131.2:1935/livetv/schd#rtmp://58.200.131.2:1935/livetv/sctv
新疆卫视,http://223.110.241.206:6610/gitv/live1/G_XINJIANG/G_XINJIANG#http://117.136.154.98/PLTV/88888888/224/3221225631/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225810/index.m3u8#http://117.136.154.68/PLTV/88888888/224/3221225544/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000044/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225790/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001047/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/xjtv.m3u8#http://livehyw5.chinamcache.com/hyw/zb01.m3u8 
兵团卫视,http://223.110.241.206:6610/gitv/live1/G_BINGTUAN/G_BINGTUAN#http://117.136.154.98/PLTV/88888888/224/3221225823/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225633/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225869/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001304/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/bttv.m3u8#rtmp://58.200.131.2:1935/livetv/bttv
西藏卫视,http://223.110.241.206:6610/gitv/live1/G_XIZANG/G_XIZANG#http://117.136.154.98/PLTV/88888888/224/3221225771/index.m3u8#http://117.136.154.86/PLTV/88888888/224/3221225543/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225594/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000045/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001302/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/xztv.m3u8
青海卫视,http://223.110.241.206:6610/gitv/live1/G_QINGHAI/G_QINGHAI#http://117.136.154.98/PLTV/88888888/224/3221225808/index.m3u8#http://117.136.154.86/PLTV/88888888/224/3221225531/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225630/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000042/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225794/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225606/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001033/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/qhtv.m3u8#rtmp://58.200.131.2:1935/livetv/qhtv#http://live.geermurmt.com/qhws/sd/live.m3u8 
甘肃卫视,http://223.110.241.206:6610/gitv/live1/G_GANSU/G_GANSU#http://117.136.154.98/PLTV/88888888/224/3221225536/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225814/index.m3u8#http://117.136.154.68/PLTV/88888888/224/3221225636/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000349/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000046/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225714/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001059/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/gstv.m3u8#rtmp://58.200.131.2:1935/livetv/gstv#http://39.134.39.38/PLTV/88888888/224/3221226240/index.m3u8 
云南卫视,http://223.110.241.206:6610/gitv/live1/G_YUNNAN/G_YUNNAN#http://117.136.154.98/PLTV/88888888/224/3221225812/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225541/index.m3u8#http://117.136.154.86/PLTV/88888888/224/3221225634/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000039/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225696/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001046/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/yntv.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225664/index.m3u8
厦门卫视,http://223.110.241.206:6610/gitv/live1/G_XIAMEN/G_XIAMEN#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001306/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/xmtv.m3u8#http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226781/1.m3u8 
东南卫视,http://223.110.241.206:6610/gitv/live1/DNWS/DNWS#http://117.136.154.68/PLTV/88888888/224/3221225697/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225684/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225523/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225620/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000310/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000028/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225722/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001044/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/dnhd.m3u8#http://ivi.bupt.edu.cn/hls/dntv.m3u8#rtmp://58.200.131.2:1935/livetv/dnhd#rtmp://58.200.131.2:1935/livetv/dntv
河北卫视,http://223.110.241.206:6610/gitv/live1/G_HEBEI/G_HEBEI#http://117.136.154.85/PLTV/88888888/224/3221225844/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225527/index.m3u8#http://117.136.154.68/PLTV/88888888/224/3221225632/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000330/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225744/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001039/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/hebtv.m3u8#rtmp://58.200.131.2:1935/livetv/hebhd#rtmp://58.200.131.2:1935/livetv/hebtv
旅游卫视,http://223.110.241.206:6610/gitv/live1/LYWS/LYWS
海南卫视,http://117.136.154.98/PLTV/88888888/224/3221225798/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225775/index.m3u8#http://117.136.154.86/PLTV/88888888/224/3221225625/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225548/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000347/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000030/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225614/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/lyhd.m3u8#http://ivi.bupt.edu.cn/hls/lytv.m3u8#rtsp://183.252.166.199:554/PLTV/88888888/224/3221226048/10000100000000060000000002296889_0.smil
三沙卫视,http://ivi.bupt.edu.cn/hls/sstv.m3u8
延边卫视,http://223.110.241.206:6610/gitv/live1/G_YANBIAN/G_YANBIAN#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001307/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/ybtv.m3u8
安多卫视,http://223.110.241.206:6610/gitv/live1/G_ANDUO/G_ANDUO#http://117.136.154.98/PLTV/88888888/224/3221225550/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225813/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225875/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001311/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
康巴卫视,http://223.110.241.206:6610/gitv/live1/G_KANGBA/G_KANGBA#http://117.136.154.98/PLTV/88888888/224/3221225546/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225644/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001313/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://scgctvshow.sctv.com/hdlive/kangba/1.m3u8 
圆点生活,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226552/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000002285/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
体育赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226803/index.m3u8
精彩体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226010/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225809/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001274/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
快乐垂钓,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226805/index.m3u8
本地频道,#genre#
陕西综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226357/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001580/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001719/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陕西都市青春,http://39.134.24.24/PLTV/88888888/224/3221225999/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001593/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陕西生活,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226358/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226359/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001729/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陕西影视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226360/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225997/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001730/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陕西公共,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226361/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001739/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陕西体育休闲,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226363/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001594/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西部电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226364/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225993/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001749/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
陕视直播,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226408/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001872/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
农林卫视,http://223.110.241.206:6610/gitv/live1/G_NONGLIN/G_NONGLIN#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225877/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001312/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安1套,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226366/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225991/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001720/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安2套,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226367/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001595/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安3套,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226368/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225989/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001732/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安4套,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226369/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001769/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安丝路台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226370/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225987/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001779/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001789/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
汉中1,http://39.134.24.24/PLTV/88888888/224/3221225961/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001438/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001497/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
汉中2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225990/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001262/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001439/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
汉中3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
西乡,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
榆林1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226377/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001710/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
铜川1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226379/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001735/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
铜川2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226380/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225977/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001770/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
佛坪,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226454/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001929/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
咸阳1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001799/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
商洛1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226378/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225979/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001734/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安塞,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226388/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221226017/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001597/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
宝鸡1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226383/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226381/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001829/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001586/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
宝鸡2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226384/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226382/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225973/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225975/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001737/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001736/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
延安公共,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226375/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226387/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001733/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000001740/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
延安新闻综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226374/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226386/index.m3u8
杨凌,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226373/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221226021/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001809/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
渭南,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226376/index.m3u8
宁强1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226390/index.m3u8
宁强2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226389/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221226031/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001871/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安康,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226385/index.m3u8
安康1,http://111.20.105.60:6060/yinhe/2/ch00000090990000001721/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
留坝,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226000/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001447/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
超高清频道,#genre#
咪咕4K,http://117.136.154.98/PLTV/88888888/224/3221225833/index.m3u8#http://39.134.66.2/PLTV/88888888/224/3221225655/index.m3u8 #http://39.135.33.165/PLTV/88888888/224/3221226716/index.m3u8 
